CUSTOMER_NUMBER,BENFORD_DEV,ACTIVITY_SEQ_RARITY,TRANS_AMOUNT_Z_SCORE,BALANCE_COVERAGE_RATIO,SPIKE_1H_VS_24H,SPIKE_24H_VS_7D,SPIKE_7D_VS_30D,TRANS_AMOUNT_VS_30D_AVG_RATIO
550237,-0.6675357,0.039467365,3.3447697,0.977432,1.0975538,-0.10578692,0.38983628,3.0310981
550721,-0.53282446,-0.022369992,3.9014747,2.262379,0.74507093,-0.063614294,0.24814898,1.1253548
550721,-0.5813387,0.046034805,7.0602493,2.218357,-0.33992767,-0.08443987,-0.15272014,4.3081
550863,0.72449106,0.101633914,8.670401,0.7761059,-0.46969146,0.82917696,0.23713963,3.5986023
551079,-0.41039652,-0.0044242362,8.136204,-0.3209844,0.008096091,-0.11125275,-0.20742191,2.2401109
551849,-0.18113771,0.10063649,6.7968554,0.420124,0.041664083,-0.11125275,-0.26000518,4.411128
552022,0.56637627,0.08857607,6.84241,3.2942235,-0.4113401,-0.07579802,0.3489779,3.9073236
552584,0.79524773,0.09856165,7.1509495,2.7199283,-0.21736246,-0.07306078,0.36177906,4.2099895
552793,-0.83308554,0.046965882,6.7029347,0.34734118,-0.55212355,-0.10826856,0.25656813,4.363943
552847,-0.47338197,-0.04663422,2.2666667,4.3799257,0.25426984,0.12779061,0.226504,0.28080785
552847,-0.4269949,-0.048090708,2.0073352,4.305353,0.7800897,-0.03528896,-0.1488894,0.78532517
552867,0.70372105,0.08944898,6.9462123,-1.2024066,-0.078514166,-0.09915771,-0.2147397,4.4937253
552957,-0.7841971,0.04573293,3.7613652,0.5414773,-0.22434233,-0.10578692,0.121462464,5.796522
553009,-0.69894576,0.046034805,8.045966,0.9716475,-0.46945694,-0.10877111,-0.15935342,3.416812
553363,0.70548934,0.10466155,4.07907,-0.22408298,-0.34014824,-0.10285785,-0.18857689,5.830407
553363,0.6299042,0.10227478,7.0271287,-0.017984848,-0.008874995,-0.10285785,-0.28370002,4.5284967
553912,2.67067,0.09626878,0.9448428,0.272278,-0.45051777,-0.042868484,-0.06941415,3.2857292
554298,-0.53213483,0.08545108,7.9922185,-0.9445479,-0.5548509,-0.10437692,0.16581155,3.2147617
554410,-0.28669298,0.09392503,6.8234305,0.5403142,-0.04056622,-0.10826856,0.22273418,4.489259
554611,-0.7904891,0.05158236,6.8096857,0.6031953,-0.22157346,-0.11384075,0.15119568,4.36202
554683,-0.8183902,0.032922573,6.5122156,-1.1606053,-0.43664953,-0.10736111,-0.14342907,4.138492
554683,-0.78485775,0.027904663,3.2060738,-1.2638073,-0.16102704,-0.10755261,-0.12547183,6.187893
554902,-0.8264634,0.04573293,6.799319,0.35902426,-0.250161,-0.10826856,0.15119568,4.335419
555512,-0.6038447,0.046034805,7.0602493,2.2095232,-0.34920117,-0.08443987,-0.15272014,4.3081
555708,0.27722615,0.10462804,8.241917,0.35521448,-0.5528073,-0.1026109,0.31161356,3.4294972
555826,-0.597353,0.033563986,1.7782845,3.5626886,-0.3987205,-0.047637507,-0.11646463,2.8594332
556027,1.8986173,0.104845025,7.058636,0.45030436,-0.4256143,-0.10285785,-0.06660477,4.4724083
556079,-0.74984276,0.046034805,6.654261,0.30891946,-0.45966402,-0.11125275,-0.14602919,4.2412357
556082,0.6154729,-0.002850765,8.360861,1.1005099,-0.42260584,-0.10037621,-0.18729858,2.8217075
556456,-0.23630625,0.088375665,8.750456,3.6530354,-0.4896312,-0.081455685,0.25485697,3.7998013
556597,-0.655626,0.039467365,7.0065784,0.9638773,0.5271616,-0.10578692,0.37604633,4.498799
556597,-0.6427176,0.04332397,6.869007,0.64376587,-0.079218805,0.16794989,-0.21573952,4.2568545
556793,-0.53347105,-0.015590274,2.439871,3.0628211,-0.39985162,-0.08443987,-0.10371441,2.3110287
556793,-0.520161,-0.017763749,4.183687,2.9613502,-0.437196,0.16859582,-0.04465285,1.9997461
556793,-0.5894501,0.046034805,9.003466,3.0702205,-0.37323245,-0.08443987,-0.15272014,3.7898753
557335,0.66571337,0.103424616,3.5086737,1.2295086,-0.32905295,-0.0848648,-0.17204101,6.6486707
557335,0.56259525,0.090136565,0.5091777,0.89617646,0.6092031,-0.05853391,0.0011804914,4.3405347
557335,0.6165945,0.097451724,7.451885,2.1168482,0.27155858,-0.07306078,0.44171566,4.6122856
557576,0.74506027,0.09898127,7.107103,2.8552573,-0.38674054,-0.07306078,0.3486704,4.1644297
557576,0.5393209,0.09247295,0.12161158,1.2517425,0.039579958,-0.037425924,0.27779728,4.712026
557576,0.56393105,0.094697125,0.35728905,1.8923106,-0.026690666,-0.029800499,0.29127425,4.364387
557644,0.4964714,0.083292335,2.9140317,-1.1905069,-0.3860079,-0.056291696,-0.032161474,6.409854
557659,-0.3599134,0.094226904,8.459975,1.734235,-0.44838765,-0.0932597,-0.14531282,3.6083508
557742,-0.48643756,-0.039858986,2.232203,3.7037601,0.7917167,0.05204713,0.16561556,1.0283197
557742,-0.4723851,-0.039858986,2.2350826,3.7788284,0.78396213,0.04707298,0.12789562,1.0107268
557742,-0.5118092,-0.042397175,1.8786907,3.5886912,1.1660452,0.14763178,0.15391734,0.5588192
558616,-0.8140851,0.0584167,3.6252284,-0.23401305,-0.4459907,-0.11682494,-0.12222754,5.603348
558835,-0.70170456,0.03215219,2.7411633,0.34104344,0.44543394,-0.06405826,0.010680282,6.410044
559166,-0.5058424,-0.023088794,3.9748902,2.9957569,0.24130611,-0.08443987,-0.16512153,2.3763957
559232,-0.6038447,0.046034805,7.0602493,2.2095232,-0.34920117,-0.08443987,-0.15272014,4.3081
559268,2.3058782,-0.0038193339,6.0691724,0.44637832,0.055548172,-0.07954135,0.33409283,-2.3762846
559268,2.483752,0.09375834,-0.08976599,0.0054038945,-0.014512289,-0.042868484,-0.2755115,4.916899
559359,1.8209298,0.07894954,7.28427,-1.1715778,-0.0006258995,-0.09666679,-0.21556233,4.509268
559359,2.0598154,-0.0027459385,8.7151165,-1.4059205,-0.3926574,0.1466073,-0.14157225,2.6999278
559786,-0.70090854,0.0476396,6.766102,0.31800166,-0.03728559,-0.11125275,-0.21493551,4.2334814
559786,-0.6954478,0.044164605,6.774951,0.3233737,0.040303886,-0.11020924,-0.22586203,4.2207975
559786,-0.6907251,0.045415416,3.798778,0.20126258,0.05288225,-0.11125275,-0.20347056,5.682552
559786,-0.7300346,0.045768008,6.7719574,0.26589563,-0.4540377,0.17988884,-0.15854941,4.248747
559786,-0.72384775,0.045280546,3.3115342,-0.14271766,0.73115885,-0.11125275,-0.20828341,6.2463756
559786,-0.68517953,0.040560707,3.8754406,0.21654274,0.25147733,-0.11125275,-0.20347056,5.6407237
559787,0.32295334,0.08555105,3.9456613,-0.9824414,-0.3801882,-0.10170345,-0.16103527,5.702837
559787,0.39819026,0.0884456,7.017698,-0.6273139,0.26921278,-0.098719254,0.29076514,4.534712
559942,1.1071123,0.10414609,3.9933617,0.34228915,-0.15132974,-0.10285785,-0.010320739,6.0381813
560366,-0.5909056,0.03865403,7.2742186,2.1566331,0.3623027,-0.081455685,0.2106062,4.4176865
560366,-0.5620688,0.036362812,7.2858133,2.067329,0.19178678,0.12114954,0.0047075385,4.3276157
560366,-0.5592556,0.04339101,7.1364384,2.1554182,-0.0012496945,-0.08443987,-0.22003275,4.2962284
560896,0.6661901,0.1056309,6.9266663,-0.061665326,-0.43030697,-0.10285785,-0.05197178,4.593686
560922,-0.8107527,0.046965882,3.001844,0.32528794,-0.51201904,-0.10826856,0.22428446,6.500516
560973,-0.81634164,0.052567266,6.4993606,-0.21049675,-0.4459907,-0.11125275,-0.15794322,4.284911
561443,-0.20220844,0.10290691,8.045346,0.4044181,-0.5465693,-0.11125275,-0.059618365,3.3734229
562351,-0.45514813,0.08342597,7.234332,2.1883361,0.26822096,-0.081455685,0.37448993,4.487888
562517,-0.7871956,0.05235944,3.7271643,-0.21815336,-0.20820236,-0.11125275,-0.15408425,5.6064363
562517,-0.7596166,0.04594075,6.6704025,0.31720048,-0.503025,-0.11125275,-0.016816985,4.3009644
562586,-0.5349864,-0.018147653,3.4260395,1.0057753,0.889218,0.21554744,-0.0485456,2.1251094
562586,-0.4944121,0.08020368,8.427443,1.1752965,0.49259093,-0.09991769,-0.23308635,3.5271587
562586,-0.5782672,-0.0097264815,8.150704,1.1434853,-0.4890385,-0.100826435,-0.12876801,2.6638467
562632,2.6047475,0.10456572,8.18466,0.41387692,-0.46243253,-0.09788529,-0.02271125,3.7309296
562896,-0.84086305,0.042179734,7.921667,-0.9341427,-0.47060713,-0.10736111,-0.15063861,2.9950557
562928,0.5413984,0.095926076,4.328028,1.2273594,0.1159695,-0.0848648,-0.26610884,5.877099
562928,0.56457967,0.09434717,7.4779034,2.1266398,0.1676128,0.016420588,-0.0011867182,4.3528914
563046,-0.5910834,-0.009623095,9.057689,3.1807866,-0.4479962,-0.090012066,-0.04060801,3.1290746
563118,0.33969086,0.10516225,3.932579,-0.38057297,-0.43608588,-0.10170345,0.0012896974,5.8116493
563242,0.506061,-0.045485336,1.6409159,4.5141606,0.338378,-0.026570763,-0.030057365,0.29070938
563242,0.46693516,-0.04012834,1.6259987,4.4553986,0.35158986,-0.026570763,-0.21650347,0.45548394
563382,-0.024827726,-0.012946401,2.3673017,1.5982141,0.30499575,0.359538,0.05161038,2.0780153
563598,-0.25552845,0.094226904,8.117208,1.184534,-0.46999928,-0.10186993,-0.20181093,3.544883
563897,-0.8112359,0.031209853,3.2028446,-0.96672106,0.123883344,-0.10437692,0.29072648,6.204922
564223,-0.6139859,0.040577278,6.9258995,2.8335865,-0.26208904,-0.081455685,0.2834152,4.058078
564223,-0.59840256,0.044255048,9.196805,2.99599,-0.074207574,0.17173128,0.33746338,3.9675689
564223,-0.6042378,0.04573293,7.2118454,2.279553,-0.1981975,-0.08443987,0.0029249964,4.201308
564602,0.73611325,0.10495442,7.1010346,-0.25621897,-0.019698976,-0.095982015,0.30037856,4.651639
564602,0.63089764,0.09039542,6.8680625,-1.2409129,-0.3763249,-0.09915771,-0.04555133,4.475115
565134,-0.43373194,-0.050381925,1.8931568,4.270321,0.36182427,0.12214415,-0.1373496,0.655246
565134,-0.47021404,-0.041754197,3.7942965,3.950077,0.27059147,0.12099825,-0.16427422,1.465343
565134,-0.45017844,-0.04158887,3.7747087,4.178034,0.8164874,-0.06659849,-0.1488894,0.75820935
565134,-0.44321573,-0.048090708,1.9328678,4.3459916,0.40648675,-0.03528896,-0.1373496,0.7179851
565436,-0.6603094,0.046152547,3.9696898,1.2897648,-0.46007788,-0.0932597,-0.04674932,5.759078
565536,0.56898516,-0.0039892592,6.3871684,2.9163048,0.034130275,-0.055219393,0.5808208,-1.9193172
565601,-0.63877994,0.037176147,4.06477,2.8374496,0.26484537,0.17173128,0.30517504,3.1846023
565677,0.5778811,0.0894713,3.4192426,-1.1360319,-0.33122447,-0.09915771,-0.14919853,6.4085436
565726,-0.84176767,0.05010871,6.7989,-0.2582876,0.17931092,-0.10826856,0.3515679,4.3274875
565808,-0.7129419,0.046034805,6.6479497,0.54275763,-0.44175276,-0.11125275,-0.14602919,4.267836
565848,-0.6357879,0.046546258,7.1675715,2.1775765,-0.23770033,-0.081455685,0.28287536,4.4564247
565848,-0.62213326,0.052001975,7.1532626,2.328644,-0.39473853,-0.090012066,-0.0101837125,4.184972
565874,-0.832648,0.036842823,7.8659334,-1.4088095,-0.44394055,-0.10755261,-0.13159232,2.946661
565984,-0.76974523,0.047724262,6.585828,0.10074785,-0.4459907,-0.11125275,-0.14677747,4.361628
566026,-0.61394274,-0.017515272,5.9847894,2.6677644,0.063195385,-0.063614294,0.21539229,-1.0296086
566035,-0.5800075,-0.015472532,9.057623,3.1826286,-0.4479962,-0.08443987,-0.045489363,3.1213815
566166,0.6925485,0.10392513,3.233954,0.58912843,-0.39168543,-0.10037621,-0.09082952,6.650441
566166,0.5828857,0.100780815,7.113384,1.0155907,-0.017473627,-0.09347504,-0.29513356,4.5435257
566166,0.6925485,0.10392513,3.2318826,0.58912843,-0.41158396,-0.10037621,-0.0726011,6.6541834
566239,2.4354446,0.10414609,7.0150356,0.5244324,-0.050716683,-0.0949011,0.39010674,4.673461
566661,0.41915497,-0.0037571206,3.4788914,1.0898268,-0.008217256,-0.07919487,0.37527996,1.6543155
566661,0.2435202,-0.0052827676,8.7030115,1.6875509,-0.095151916,-0.08760205,-0.24207246,2.8098266
566732,-0.11074731,-0.002395371,8.243678,-1.5942883,-0.016337812,-0.10189495,-0.033403188,2.1638217
566732,0.06392966,0.08166508,6.7636285,-1.4451823,-0.43107498,-0.09891076,0.20251982,4.438221
567107,2.3050022,-0.000716215,8.379864,0.00060225185,-0.43503696,-0.10285785,-0.17044601,2.7709196
567131,-0.60639966,0.046034805,7.1370554,2.3129938,-0.34920117,-0.08443987,-0.13939592,4.1250296
568080,-0.80300915,0.052779064,3.0407271,-0.27726814,-0.44641432,-0.11125275,-0.13555177,6.2338424
568297,0.7899534,-0.0021384512,8.310488,0.7145967,-0.45687246,-0.10037621,-0.06808352,2.6185887
568473,-0.574528,0.087349616,8.127576,0.37081963,0.012548796,-0.11125275,-0.23308635,3.1651287
568751,-0.80709183,0.036540948,3.8636422,-1.1690351,-0.17879875,-0.10755261,0.0016841125,5.5097933
568978,-0.20096776,0.09565861,6.8287387,0.26770303,0.2700109,-0.11125275,-0.26697648,4.46371
568978,-0.36808142,-0.0054270937,8.20509,0.31774628,0.01377923,-0.11125275,-0.21357733,2.3042808
569094,-0.6508733,0.038269483,7.128778,0.3457751,0.68464375,0.17988884,-0.23283334,4.2013354
569094,-0.71728045,0.023132836,4.351004,-0.92316633,0.24947995,0.8686803,-0.18531783,5.506621
569094,-0.7391186,0.047844045,7.1538,-0.18571335,0.04719911,0.90252864,-0.22222342,4.278039
569094,-0.75240093,0.032601796,4.4797173,-0.6572529,1.109428,0.45582172,-0.23467632,5.418401
569094,-0.71698594,0.04298933,7.2432094,-0.086634874,0.73690426,0.6824495,-0.22222342,4.3222866
569094,-0.6967022,0.023132836,4.587647,-0.91451013,0.90855116,0.8686803,-0.20623128,5.548267
569094,-0.6967022,0.023132836,4.434975,-0.92545474,0.73803735,0.64860123,-0.18531783,5.532035
569968,2.2938035,0.07205826,3.2787385,-1.0076951,0.019562759,-0.05588006,-0.19317088,6.5675325
570237,0.80136853,0.102730244,7.0822396,-0.09431074,0.037331905,-0.10285785,0.017349448,4.6813755
570665,0.6586143,0.09516051,6.927634,0.5721587,0.37263483,-0.09792141,0.71383274,4.65251
570665,0.6115758,0.10069587,3.6041014,-0.04811541,-0.00095300004,0.863056,-0.02408895,2.6036282
570947,-0.75887686,-0.015278582,8.201041,0.28832045,0.087343104,-0.10826856,0.28606525,2.3313234
570981,2.6720517,0.09716151,0.2311976,0.05368327,-0.425802,-0.042868484,0.10263065,4.407301
571640,-0.66644937,0.046965882,3.3002067,1.3066566,-0.5070001,-0.09027551,0.23748301,6.5219235
571640,-0.6276734,0.04432208,3.4079394,1.3309252,0.086651824,-0.09027551,0.3310681,6.501072
571640,-0.6376746,0.046152547,7.185495,2.3289874,-0.39473853,-0.08443987,0.06825266,4.2123327
571963,0.58549744,0.089191526,7.295055,2.6923592,0.61932325,0.084661126,0.4647478,4.0978937
571963,0.4992395,0.09434717,7.738383,2.0336297,0.34999153,0.60532093,-0.041906904,4.473101
572105,-0.35842818,0.087004304,2.6720097,-0.7782823,-0.43261415,-0.06016661,-0.13839456,6.3426237
572462,-0.6648483,0.046546258,7.1695714,2.1805513,-0.033483423,-0.081455685,0.3115703,4.4389315
572545,-0.78410226,0.046546258,6.809854,0.6159977,-0.24439302,-0.10826856,0.26967683,4.3997393
573322,0.5666462,0.09330032,7.018905,-0.63914293,0.1060973,-0.09896621,0.008212414,4.546664
573322,0.54399145,0.09258801,4.1879025,-0.62154984,0.010737299,-0.09896621,-0.24097642,5.7776976
573805,0.28187668,0.08534323,6.802182,-1.0318235,-0.06553438,-0.10170345,-0.24523184,4.3821287
573805,0.27968606,0.081540145,6.920019,-1.0131207,0.044962026,0.1576431,-0.0022256933,4.4596663
573901,0.73380333,0.104918584,6.9241953,-0.056936678,-0.34555188,-0.10285785,-0.21096835,4.556822
574384,-0.57363176,0.08957379,8.118935,0.39354756,-0.11849804,-0.11125275,-0.22215986,3.1968126
574384,-0.5736216,0.089993425,6.654261,0.4275762,-0.410286,-0.11125275,-0.16577375,4.324959
574444,-0.59055203,-0.022754073,6.111487,4.0702143,-0.53946537,-0.063614294,0.14007193,-1.2881242
574638,-0.62316227,-0.02340854,8.670335,1.251105,1.0248659,-0.09784224,0.32933062,2.995752
574638,-0.6731903,-0.023620814,6.047458,1.3709636,1.3688587,-0.080000855,0.30843678,-1.0482032
574642,-0.83308554,0.046965882,6.7029347,0.34734118,-0.55212355,-0.10826856,0.25656813,4.363943
574868,-0.75381273,0.045280546,8.473255,-0.2766941,0.8701781,-0.11125275,-0.23067485,3.219791
574868,-0.6954478,0.045415416,6.7747436,0.326203,0.05288225,-0.11125275,-0.22586203,4.2053905
575049,0.7240555,0.09516051,4.2536073,0.89521414,0.25940907,0.179059,0.42212653,6.199869
575049,0.66273373,-0.010903059,2.295277,0.71512234,0.89563227,0.14340043,0.37527996,2.1108737
575050,-0.5660464,0.03624507,8.955416,1.6781625,0.38160136,0.6152727,-0.21158132,3.6595736
575283,-0.1758326,0.08672839,7.001787,1.0859557,0.2407638,-0.10186993,-0.26912355,4.4022093
575495,-0.60283834,0.04561519,7.1242814,2.1645656,-0.17146298,-0.08443987,-0.15250936,4.313621
575538,3.584199,-0.0008763536,5.5598216,0.17619257,-0.51063704,-0.07954135,0.24894246,-1.3436772
575747,-0.084952675,0.10330063,3.9077315,1.0118362,-0.051810674,-0.096480295,0.35241157,6.1220036
575747,-0.14791217,0.10278917,3.985408,1.309819,-0.41508287,-0.09085425,-0.16894594,5.9280725
575747,-0.14006004,0.10014538,7.221995,2.2328582,0.0034157536,-0.082034424,-0.25865,4.2603235
575747,-0.11408174,0.102369554,3.9269562,0.92552483,-0.08343401,-0.09946448,-0.23196533,5.9999228
576497,-0.75489396,0.046152547,3.6713266,0.19226004,-0.5034486,-0.11125275,-0.017535191,5.7633905
576497,-0.69584775,0.038913585,2.6812246,0.20862326,0.065997005,-0.06405826,-0.20347056,6.325232
576497,-0.6611684,0.04561519,6.7587895,0.6352591,-0.079218805,-0.10877111,-0.21573952,4.2418227
576497,-0.6778008,0.04561519,8.111622,0.60839117,-0.11252359,-0.10877111,-0.21573952,3.12916
576880,0.380741,0.10462804,3.8582091,0.26491958,-0.4704087,-0.1026109,0.2316684,5.976862
576880,0.30948105,0.10462804,3.8325171,0.23230022,-0.4435372,-0.10559509,-0.06732298,5.9204254
576880,0.27371737,0.10391573,3.839485,0.21509191,-0.39799985,-0.10559509,-0.20015132,5.898509
577192,2.0827003,-0.0022101854,8.453713,0.6864824,-0.4457503,-0.10037621,-0.18729858,2.8266633
577210,0.5815172,0.09330032,7.013905,-0.6465737,0.034961164,-0.09896621,0.008212414,4.547385
577275,-0.64027005,-0.0233556,8.695478,0.3398356,0.2985623,0.90252864,-0.17449933,2.4546404
577275,-0.61969185,-0.0233556,8.9589615,0.35791552,1.1443954,0.62238604,-0.20819688,2.6214173
577275,-0.73142105,0.040560707,8.639328,0.33215758,1.2678293,-0.11125275,-0.25955954,3.2195334
577309,-0.7458914,0.046965882,6.6966233,0.58117926,-0.5342123,-0.10826856,0.28246123,4.4060802
577309,-0.7827923,0.046965882,6.7029347,0.34734118,-0.55212355,-0.10826856,0.28246123,4.37948
577313,-0.7782101,0.0255418,6.711208,-1.070043,0.29070675,-0.10736111,-0.031595357,4.130126
577313,-0.7855119,0.025680484,6.634113,-1.3984874,0.017200489,-0.10755261,-0.17556468,4.1889405
578676,-0.7867087,0.036540948,3.1959252,-1.2092903,-0.022090683,-0.10456842,0.15163195,6.2214375
578676,-0.8064531,0.032502957,6.613146,-1.1415433,-0.19703528,-0.10736111,-0.16196154,4.1391206
578743,-0.57529604,-0.014659199,3.6489618,2.4565353,-0.48411816,-0.067422464,0.18864979,1.7407014
579742,0.7937543,0.104950264,9.287532,2.954716,-0.38947794,-0.07306078,0.34813055,4.107968
580322,-0.14087048,0.108544566,3.6972854,0.53431326,-0.48740888,-0.1144195,-0.011164932,5.978442
580585,-0.72384775,0.045280546,3.3975484,-0.1913175,0.68464375,-0.11125275,-0.20828341,6.18643
581287,0.6583662,0.09794285,4.1079106,0.35677812,0.22885038,-0.09987366,0.41809472,6.051867
581287,0.6419817,0.097451724,8.807118,0.5863317,0.91771424,-0.09987366,0.47690248,3.787757
581287,0.52860963,-0.008824116,6.0630627,0.5793398,0.7081733,-0.08203227,0.33409283,-1.3217765
581610,1.8048086,0.1036416,7.042495,0.5165611,-0.36097366,-0.10285785,-0.22782092,4.437309
581938,-0.8562595,0.028112488,7.867283,-1.6105944,-0.43270206,-0.10755261,-0.11600659,2.8915632
581999,0.08433338,0.004335666,8.254721,-1.4471619,-0.0955259,-0.10630587,-0.027951255,2.1918707
582187,-0.6574582,0.032965526,1.593702,2.2172556,0.48210835,-0.044653315,0.30517504,2.921381
582559,0.69921035,-0.0021389253,6.038663,1.8419313,-0.43660912,-0.06403922,0.16577435,-0.95023453
582617,0.5671648,0.074773796,2.9063303,-1.290892,-0.3613448,-0.056291696,-0.029899962,6.4635763
582617,0.5654588,0.08534323,6.9442554,-1.021672,-0.074458875,-0.09896621,-0.24523184,4.4134693
583234,-0.78321934,0.046152547,6.7027006,0.3273881,-0.5303201,-0.10826856,0.16653048,4.3417606
583499,0.7251182,-0.0021384512,8.367745,0.70557445,-0.48097515,-0.09739202,0.15733208,2.571879
583499,0.6749786,0.103496775,2.7867262,0.31585088,-0.34874755,-0.066032216,-0.20542946,6.652175
583529,0.85435367,0.107771344,2.21092,1.553756,0.010959397,-0.087452814,0.37101692,2.906474
583774,-0.6285412,0.039467365,3.649524,1.9690597,0.6145278,-0.081455685,0.30517504,6.536613
583801,0.64275163,-0.002850765,6.1029625,2.7951996,-0.32561305,-0.06201176,-0.18066531,-0.38336965
583801,0.57043666,0.0027908469,6.1546392,2.7290366,-0.13243821,-0.06758395,-0.23114595,-0.376366
583854,-0.6064891,0.043441713,9.378727,2.875115,-0.2240829,0.7099205,-0.03779519,3.9410162
584086,-0.75926685,0.039320335,2.6718414,-0.11871933,0.48787904,-0.061074063,0.34517732,6.3397646
584086,-0.6726076,0.038536288,8.250937,0.6302666,0.25083107,-0.10877111,-0.22666603,3.126413
584204,-0.3839356,0.09319481,6.763186,-0.10130966,0.09498409,-0.10826856,0.24968484,4.4734116
584279,1.7855576,-0.0026342566,5.8856997,0.8462152,-0.43199328,-0.08253482,-0.16317032,-1.1112118
584371,0.1324403,0.10125783,8.421203,0.5235863,0.34509954,-0.1081831,0.2511329,3.4678614
584406,-0.85772777,-0.008126735,8.091013,-0.50807184,-0.600061,-0.10826856,0.1892469,2.1532807
584527,-0.84406394,0.026150811,8.003194,-1.5906345,-0.45790392,0.18358898,-0.05936391,2.93222
584527,-0.83860195,0.028442029,6.5297713,-1.395611,-0.44531816,-0.10755261,-0.04113549,4.223034
584634,0.7675941,0.10371731,7.0781217,0.8778615,-0.15456294,-0.10037621,-0.009602533,4.693171
584866,-0.19013983,-0.0044694752,8.323541,-0.46908197,-0.0044474136,-0.10559509,-0.2280281,2.1600814
585039,-0.51526356,-0.029057778,2.3140402,3.5630445,0.229406,-0.08443987,-0.15125749,2.0380192
585173,-0.59973896,-0.009022035,6.383774,3.2928793,-0.4805102,-0.06918649,0.15481038,-0.8297844
585526,-0.65565085,0.044503465,7.175274,1.4260094,0.22889179,-0.09883189,0.07706924,4.2831545
585714,-0.6685914,0.036362812,4.0965424,0.6583854,0.8330591,0.13937956,0.2550098,5.8533225
585714,-0.7568865,0.03865403,3.43324,0.44236675,1.5008311,-0.10826856,0.32008144,6.3404036
585714,-0.6795106,0.038536288,8.651419,1.0534787,1.2514886,-0.10877111,-0.26036355,3.5453005
585788,-0.6824582,0.04300105,3.2558317,0.14690143,0.04719911,0.17988884,-0.21044187,6.3419304
585788,-0.6821675,0.041099794,8.435294,0.4472737,0.01395112,0.7421432,-0.21821457,3.2268147
585788,-0.6375245,0.03624507,6.9543114,0.71458703,0.26162603,0.21554744,-0.22666603,4.2416067
585788,-0.63282895,-0.023088794,8.590842,0.3940145,0.96677154,-0.11125275,-0.19529456,2.5684662
585824,-0.75375754,0.020825766,3.972487,-1.2868462,0.22301115,-0.10755261,-0.15317324,5.4725146
585824,-0.80545723,0.027904663,6.615632,-1.3771278,-0.16242938,-0.10755261,-0.1478633,4.196757
586821,-0.81713945,0.04594075,3.672059,0.31282896,-0.48877585,-0.10826856,0.10580331,5.7921352
586839,0.8018659,0.104950264,7.3443127,2.1028526,-0.35617313,-0.07306078,0.34813055,4.626193
586839,0.7075808,0.103424616,7.347486,2.1488988,-0.26371354,-0.07604497,-0.22118765,4.320138
587434,-0.8314592,0.047757342,3.0982285,0.16249083,-0.24565755,-0.10826856,0.12648061,6.443381
587461,-0.6823133,0.046034805,6.693135,0.8285803,-0.4361521,-0.10877111,-0.15935342,4.359539
587461,-0.6379919,0.038536288,6.9068923,0.8802967,0.22256415,-0.10877111,-0.22666603,4.274138
587461,-0.70029664,0.046034805,6.6303363,0.60541826,-0.44175276,-0.10877111,-0.15935342,4.2573056
587461,-0.6559752,0.038536288,6.844094,0.65713453,0.2169635,-0.10877111,-0.22666603,4.171904
587461,-0.6107493,0.03624507,7.0436544,0.98478025,0.22256415,0.12944978,-0.22666603,4.28917
587570,-0.4042239,0.08822235,6.894405,-0.24938121,0.2700109,-0.11125275,-0.25768998,4.20654
587571,0.45659477,0.08926348,3.4900248,-1.1377987,-0.15605284,-0.09915771,-0.16773102,6.4093833
587609,-0.83563644,0.05243194,6.78286,-0.30799046,-0.26349702,-0.10826856,0.23328078,4.332682
587705,2.921664,0.07379749,0.7918135,-0.9113807,-0.013767419,-0.05289587,0.28066677,4.198415
587705,2.9214516,0.08008326,3.574225,-0.8393016,-0.39748,-0.09666679,-0.044008024,6.584644
587777,-0.5692207,-0.009740837,8.6047,2.6311405,-0.40912512,-0.090012066,-0.11571438,2.8728497
587797,0.7150802,0.10466173,6.9465675,-0.36052784,-0.34003043,-0.09896621,-0.2061603,4.5002823
587797,0.5143454,0.0884456,4.2642636,-0.59817374,0.35023612,-0.09896621,0.0074942037,5.849451
587797,0.60792845,0.10227478,7.0932474,-0.12748584,-0.008874995,-0.10285785,-0.28370002,4.451023
588499,0.9112771,0.1056309,6.9403367,-0.008972447,-0.39720637,-0.10285785,-0.05197178,4.70308
588981,-0.35350993,-0.004242175,2.7671294,3.0056584,-0.40814072,-0.07040666,-0.13924913,1.9785446
588981,-0.3555805,-0.0041244323,3.7769344,3.090008,-0.44853857,-0.08443987,-0.0403404,2.2978806
589026,-0.8154497,0.042179734,3.7688699,-0.7745312,-0.43730232,-0.10736111,-0.11492294,5.5078363
589789,3.7759438,0.07089639,0.15251689,-0.7877833,-0.34537545,-0.039168343,-0.14996603,4.196706
589789,3.718262,0.080688775,4.184742,-0.8159287,-0.15322924,-0.093682595,0.2527861,5.5205197
589789,3.7761257,0.07916312,7.0523124,-0.8047272,-0.12901442,-0.09666679,-0.18786094,4.1254354
589789,3.6388187,0.06339787,0.41155097,-0.7504551,0.15337774,-0.039168343,-0.20737383,3.7024193
589789,3.7673573,0.07958274,6.939004,-0.8198122,-0.3652087,-0.09666679,-0.16932845,4.1248074
590224,-0.79882896,0.037354283,6.6603928,-1.3318832,-0.044910267,-0.10456842,0.27926308,4.2879963
590410,0.08036408,0.086868875,6.839625,-1.1702695,-0.26263613,-0.098719254,0.30711856,4.3976393
